17,25,25,20,21,12,24,14,15,12,23,13,20,16,14,15,13,10,27,9,23,7,23,10,26,11,29,8,11,9,19,11,28,12,26,10,17,14,15,14,14,23,29,9,24,33,16,25,28,32,20,17,23,21,20,23,26,17,31,13,14,25,6,22,11,18,13,21,8,22,17,29,16,12,26,26,42,18,41,9,46,20,33,24,31,14,38,7,30,2,17,9,29,15,30,14,20,23,26,35,32,26,16,26,20,21,22,18,18,14,37,14,27,18,25,19,20,15,28,16,21,11,15,13,15,12,11,12,12,22,20,18,22,17,28,18,35,8,14,12,17,4,22,5,57,12,42,5,52,13,49,5,42,4,50,5,37,3,27,4,33,4,44,5,40,4,23,5,29,6,40,5,27,3,22,3,28,5,34,12,41,17,35,15,26,8,17,3,19,7,19,21,31,12,25,12,23,8,30,6,22,12,16,15,19,11,25,15,21,5,34,8,29,19,35,12,26,9,33,16,30,9,31,4,21,17,20,30,29,23,46,20,34,18,33,13,31,17,39,13,39,6,25,5,8,3,8,3,8,4,19,10,23,17,28,26,37,22,13,17,19,22,15,28,11,20,19,18,17,22,23,21,22,21,13,14,29,10,20,17,21,21,26,25,20,19,16,21,14,33,9,26,7,29,12,28,12,30,11,27
37,13,32,16,15,30,19,20,9,20,22,27,18,21,16,16,10,14,12,29,5,28,7,19,8,23,6,22,6,14,9,18,5,21,9,21,9,17,11,15,14,24,18,22,19,19,35,22,33,20,38,16,25,26,21,24,22,21,17,26,26,14,27,12,19,16,23,8,13,16,18,15,14,18,21,44,27,40,21,39,18,44,22,26,20,41,9,31,6,28,4,19,6,39,17,16,15,20,30,26,33,30,24,23,30,28,20,18,9,20,10,32,21,28,22,19,11,18,19,17,20,24,19,14,11,12,11,4,20,9,19,15,19,30,17,34,11,21,8,14,8,15,6,41,9,43,6,38,10,45,6,42,8,52,11,48,4,29,9,46,6,48,3,38,2,39,5,28,4,43,5,38,3,28,4,30,4,33,13,30,18,41,20,37,14,22,10,20,4,18,11,20,27,27,17,22,7,17,12,26,9,19,15,13,22,17,17,26,13,28,9,30,16,26,25,29,9,28,14,32,12,26,6,24,6,17,18,23,25,29,19,45,15,26,17,33,15,27,11,36,5,26,4,27,2,9,6,7,9,11,11,20,10,21,24,28,23,17,18,17,31,23,20,14,11,19,15,15,20,15,21,27,32,14,16,18,11,31,16,28,21,31,25,13,24,18,19,18,27,14,31,11,30,5,19,8,30,5,32,11
10,48,15,17,34,18,32,19,21,19,20,17,30,21,19,9,10,14,21,5,31,3,27,6,24,6,14,2,15,7,18,7,19,5,24,6,18,6,14,11,18,16,18,15,14,28,14,45,22,34,19,43,26,32,25,17,24,12,17,25,18,31,20,29,16,27,24,27,12,17,25,16,28,19,32,24,38,32,38,28,39,20,25,17,31,15,42,8,36,6,29,2,23,10,24,13,15,24,26,32,24,23,31,15,16,23,24,15,19,10,21,10,30,20,26,18,15,10,16,21,20,28,17,18,13,9,3,32,9,23,12,31,19,23,37,12,32,4,16,12,23,11,23,8,37,10,54,6,45,8,53,7,48,10,53,5,38,8,38,11,55,6,38,0,46,8,38,2,31,3,46,5,36,7,36,4,33,10,34,20,30,20,43,14,39,16,29,12,19,5,25,16,26,22,21,12,17,7,17,16,22,11,13,14,9,21,20,18,29,13,32,16,25,23,27,16,26,15,25,16,24,9,30,7,22,15,18,20,26,18,30,14,26,17,22,12,27,10,20,4,23,3,21,1,18,3,5,12,7,14,11,11,14,12,23,26,18,18,17,27,18,19,33,22,19,10,16,18,22,22,17,35,25,29,17,12,31,13,34,24,30,32,20,29,6,28,11,17,13,29,7,25,13,24,6,19,6,30,6,39
43,17,20,29,16,19,17,33,20,21,19,22,16,19,16,16,9,13,6,24,3,35,4,21,8,20,9,12,8,20,10,19,10,19,7,14,6,13,8,21,10,14,8,18,23,13,34,17,35,21,37,29,50,24,30,27,16,20,15,25,30,22,34,22,30,23,29,22,18,25,26,51,27,33,24,29,26,38,27,32,29,29,26,31,18,32,6,33,8,38,5,31,6,22,18,21,23,21,16,25,27,20,10,21,10,17,20,20,11,20,5,22,14,27,18,15,14,20,7,24,24,22,23,17,5,9,26,2,28,8,37,16,26,28,21,40,9,18,2,23,16,28,12,38,14,49,10,58,8,61,12,54,5,42,8,62,9,51,7,55,10,43,6,39,5,44,7,31,1,34,6,38,5,27,5,31,12,40,13,36,20,36,16,50,15,39,20,24,6,20,7,32,15,26,13,19,7,17,7,14,21,7,11,7,10,14,19,25,23,24,15,30,19,23,22,20,24,24,17,27,17,31,8,35,17,37,16,24,14,28,14,13,9,17,15,25,14,18,6,26,6,11,4,16,3,7,10,5,9,7,16,9,12,12,13,18,21,17,21,16,17,33,18,24,15,16,11,19,24,14,36,32,32,15,20,32,16,33,22,27,29,20,31,9,42,8,13,6,21,8,20,10,19,5,20,5,21,5,31,11
14,20,26,17,24,19,24,22,29,16,21,17,17,20,17,15,7,8,20,1,23,6,24,9,12,14,24,7,20,7,20,10,16,20,13,6,8,2,25,9,31,8,11,13,24,24,20,27,16,29,31,33,30,40,24,20,26,19,25,21,29,38,22,34,26,27,17,18,17,22,44,29,48,27,36,27,31,26,39,35,25,45,40,30,31,13,29,8,35,16,31,5,28,10,22,22,20,21,22,28,17,18,26,12,27,9,29,9,26,6,18,7,17,30,22,25,20,10,24,14,19,26,30,14,16,14,3,22,3,40,7,34,25,29,32,16,20,7,24,6,22,17,38,14,44,16,50,9,60,10,63,8,29,6,54,8,59,10,51,14,50,8,42,6,31,5,35,7,26,7,27,3,26,8,26,8,28,14,40,15,46,19,51,7,46,20,34,10,31,15,21,9,22,14,20,5,13,7,18,9,9,17,8,10,7,12,24,16,20,26,26,17,21,26,27,19,15,24,21,24,32,14,42,10,43,13,36,12,26,18,16,9,9,16,22,14,15,10,15,11,23,10,12,5,6,9,10,7,6,12,9,13,16,10,13,11,16,28,21,13,27,13,26,13,15,19,17,16,15,30,27,34,19,29,21,28,30,21,29,34,20,26,17,36,12,27,13,16,8,19,11,26,7,18,5,21,5,32,13,33
23,15,18,26,25,24,9,23,26,33,22,19,28,13,16,10,14,15,3,20,6,21,5,23,8,16,10,24,7,21,5,20,12,20,13,8,4,11,3,40,7,23,4,25,14,20,21,24,22,17,27,31,28,28,21,19,12,35,24,29,26,24,40,21,31,19,19,14,19,30,26,54,19,33,26,33,34,38,36,31,49,29,45,27,22,38,11,36,14,30,4,25,7,16,18,24,24,26,34,23,28,20,23,37,8,35,10,30,6,28,9,19,22,21,25,25,17,32,23,17,21,19,27,25,16,7,17,2,36,5,48,18,36,27,27,26,11,22,3,24,10,24,14,46,9,41,11,57,9,50,6,27,8,32,8,68,10,53,10,39,18,46,5,27,7,28,8,29,12,26,8,26,4,26,13,28,7,37,18,54,13,68,14,44,9,34,9,34,19,36,16,23,8,18,7,12,2,16,9,17,15,13,11,10,14,21,18,24,23,18,20,15,21,31,14,21,27,11,30,34,16,36,21,35,5,35,10,34,9,19,8,9,14,7,16,17,14,14,9,19,12,14,13,10,6,25,5,9,6,10,10,15,12,19,6,16,25,19,13,27,12,17,17,20,23,20,29,21,14,26,24,20,27,23,36,27,31,18,28,22,37,19,29,19,29,11,15,12,19,15,15,12,19,5,16,10,25,12,39,13
14,17,21,15,23,19,25,14,18,22,28,26,19,26,16,15,15,14,20,9,19,5,19,3,24,7,20,11,26,4,23,5,23,10,14,9,11,7,22,4,22,6,23,13,24,21,19,18,17,11,23,20,26,16,30,12,31,19,42,26,30,34,15,32,24,36,16,17,23,22,39,20,37,18,31,35,35,42,41,46,22,40,28,27,28,27,43,12,33,4,22,9,28,7,23,22,26,32,30,37,31,33,32,15,35,5,27,13,26,13,28,23,24,17,29,16,26,23,26,25,23,28,23,23,15,21,5,27,8,41,13,48,23,29,32,15,32,6,32,7,26,5,32,7,57,7,52,5,54,9,38,14,27,10,45,12,56,9,40,15,34,14,26,7,32,14,29,13,33,12,23,11,34,4,42,6,41,5,51,14,75,12,54,8,39,8,38,11,36,17,25,13,22,7,23,5,14,6,19,8,16,16,13,18,18,22,34,24,18,29,11,23,20,13,26,26,18,23,28,24,49,26,31,13,31,9,30,9,32,7,12,6,7,22,16,14,17,10,22,10,26,18,11,9,22,1,21,0,6,14,17,7,16,7,22,15,19,18,14,10,27,13,10,23,23,23,21,25,23,25,19,24,16,33,27,32,20,16,14,32,24,30,15,24,20,21,16,22,9,23,12,11,5,14,9,13,10,24,14,23
13,17,25,25,17,19,20,17,16,21,23,26,21,21,16,12,18,19,18,30,6,16,9,18,3,16,7,25,6,20,2,23,8,15,6,15,12,11,10,14,9,17,15,21,16,23,19,10,8,23,15,23,19,31,5,32,17,33,23,40,29,29,37,17,33,29,30,29,15,34,26,35,20,32,33,19,43,39,41,45,40,24,32,20,42,33,26,34,15,25,9,24,15,28,9,27,24,25,27,37,32,31,21,34,10,26,9,33,18,30,22,27,24,35,20,34,16,23,27,27,22,23,23,21,22,14,20,9,31,15,26,21,31,36,18,39,8,29,12,39,1,28,6,38,4,55,5,70,5,45,17,32,13,41,14,41,12,37,10,33,20,25,14,27,18,30,11,39,8,23,18,30,6,35,3,63,4,47,5,56,17,57,4,54,8,32,3,41,4,30,15,24,12,26,12,23,10,19,11,22,8,24,18,18,23,23,29,24,27,15,29,21,17,19,23,14,20,25,20,32,22,57,18,33,13,31,12,30,7,21,5,15,15,15,21,20,7,24,7,25,13,36,13,17,7,14,3,10,7,11,7,21,8,23,12,23,16,12,16,17,11,20,17,18,15,17,25,21,25,16,22,14,34,20,24,18,15,19,22,25,16,19,26,22,15,22,23,10,34,15,17,4,8,6,12,6,13,15,17,11
12,28,18,27,18,17,11,20,16,20,19,28,22,27,15,20,15,17,19,10,23,9,13,6,16,3,15,4,19,5,23,3,10,3,13,11,22,12,9,14,13,10,20,12,22,10,12,19,13,11,25,13,23,12,25,12,22,27,27,25,37,33,24,36,28,31,39,31,34,26,23,19,44,32,26,41,15,40,42,33,26,35,28,44,32,30,38,29,31,20,22,11,23,18,26,18,24,19,22,16,35,16,39,10,19,13,23,12,35,23,31,33,32,20,44,19,35,26,24,19,22,23,20,23,19,21,23,26,14,17,25,15,38,15,34,5,34,11,32,11,32,5,31,6,39,5,71,9,62,13,46,19,33,15,39,13,36,9,34,12,27,12,20,17,25,12,34,9,31,14,25,9,32,5,46,5,55,10,54,17,59,12,61,3,33,7,33,2,38,5,30,16,24,11,35,17,26,16,21,14,30,13,31,17,29,30,22,33,13,32,21,27,19,25,15,22,18,16,22,17,49,9,52,12,33,16,34,10,21,2,21,10,18,15,17,11,23,10,32,17,38,11,28,10,17,8,8,10,9,11,16,8,19,10,22,18,20,17,16,14,15,16,21,18,11,12,14,26,19,17,11,19,18,21,17,20,16,30,23,16,27,19,19,19,21,16,16,22,12,27,15,11,4,13,4,16,12,13,11,17
30,18,33,19,16,12,19,11,13,11,31,13,36,14,39,6,23,22,15,22,8,14,2,13,4,18,6,23,6,25,5,14,2,9,8,12,16,19,19,18,15,16,15,19,11,17,24,17,15,15,13,17,8,18,10,23,22,28,31,28,40,36,23,32,33,35,35,35,44,22,26,32,41,31,40,28,23,20,37,25,40,25,33,31,37,39,36,32,32,30,16,26,15,21,25,28,14,21,13,26,6,35,10,29,8,17,11,32,20,26,27,34,27,37,22,42,26,21,17,25,25,21,35,26,22,22,25,24,27,23,11,34,11,37,4,33,7,32,14,30,15,31,9,42,9,50,11,63,11,57,16,43,15,37,18,38,11,32,10,28,7,28,10,23,10,37,9,32,13,31,12,37,9,43,15,46,14,52,15,51,13,60,7,48,6,36,8,49,5,32,14,40,20,34,15,33,15,25,10,28,21,32,13,33,22,30,33,16,36,19,26,18,34,17,20,20,24,20,11,43,5,46,7,51,15,22,13,35,4,23,7,23,10,18,15,23,12,23,15,37,16,26,9,22,11,18,10,11,18,11,16,9,12,25,14,19,19,11,16,17,18,13,19,21,16,10,10,15,19,11,17,11,18,12,25,18,27,13,29,29,13,18,18,28,21,19,7,12,17,6,23,15,16,4,24,8,23,10,21,15
13,20,22,32,14,18,9,18,6,22,14,37,9,40,10,37,12,17,29,10,24,5,11,3,15,5,20,7,17,11,15,5,10,10,10,8,12,24,19,31,12,25,20,22,29,20,18,18,19,17,9,12,7,9,20,14,27,26,36,33,37,31,35,25,38,34,39,38,27,38,34,38,28,49,32,41,27,30,22,36,17,34,25,32,22,37,32,41,36,19,31,14,25,16,27,19,30,18,19,11,32,4,25,14,20,12,32,13,32,19,28,20,40,25,37,16,24,26,19,20,22,38,24,38,26,26,28,23,27,18,33,12,34,8,40,8,30,16,40,17,29,19,41,13,45,8,47,8,46,11,37,13,39,15,50,10,43,15,37,8,23,5,35,15,32,16,36,13,36,15,38,8,41,13,44,28,51,16,46,15,37,6,46,11,48,7,45,9,38,7,33,23,36,15,34,15,36,10,19,14,22,15,24,13,30,28,20,27,20,22,16,28,18,24,20,27,25,15,37,5,43,10,47,13,28,12,28,9,36,4,19,12,20,14,28,15,22,15,27,22,25,14,27,9,20,10,17,15,13,25,7,20,10,12,23,15,17,21,14,17,17,23,14,13,19,11,11,13,8,20,16,14,9,24,15,24,13,26,24,13,19,24,24,20,30,12,20,8,9,22,5,20,10,28,6,24,9,18,10,38
23,17,20,14,28,11,22,5,24,9,32,19,37,4,31,12,29,18,10,23,13,17,5,13,1,16,8,10,14,9,8,6,12,10,14,12,15,27,24,6,28,14,30,31,24,20,17,25,10,10,19,11,12,8,17,14,21,37,23,50,32,35,28,31,41,36,35,30,36,27,31,36,46,34,31,40,37,27,32,23,43,11,23,23,31,29,35,39,21,25,10,27,14,24,14,28,20,29,15,31,11,31,12,22,11,22,16,33,10,28,18,33,18,40,16,28,17,25,17,15,24,30,41,27,32,28,22,22,15,25,11,37,16,33,8,31,21,33,31,50,15,42,11,41,11,41,3,45,7,43,10,32,9,55,15,42,17,38,20,23,10,35,16,31,23,30,11,38,19,40,18,32,5,39,31,51,20,29,21,25,11,33,9,35,9,40,9,40,8,24,10,34,16,34,17,33,15,24,7,20,17,25,8,17,16,21,25,20,18,20,18,11,21,23,24,25,28,45,8,38,9,46,16,28,12,34,14,37,8,27,11,18,20,16,17,30,13,24,24,35,23,35,9,14,5,19,17,15,18,11,28,16,16,22,12,14,17,22,23,16,27,10,23,14,12,13,9,18,7,18,12,11,10,7,17,15,25,19,26,15,25,24,21,23,17,22,16,24,23,8,24,10,22,6,26,14,18,14,22,14
12,17,13,22,13,30,7,22,7,29,12,31,5,31,9,24,12,23,18,9,15,7,13,4,13,2,8,12,9,16,7,10,10,30,12,22,33,25,14,15,14,38,22,26,24,19,23,14,20,15,21,20,16,22,9,28,28,17,46,25,53,26,39,53,40,41,35,31,37,24,35,40,32,39,42,15,28,37,33,37,14,35,19,22,21,21,36,22,30,16,22,10,24,16,21,16,32,22,32,12,42,21,30,9,18,17,38,11,38,12,18,24,39,11,42,19,33,7,17,18,23,32,35,25,31,17,17,23,25,12,29,22,25,17,29,17,30,41,47,24,50,9,37,8,41,5,39,3,56,8,38,13,42,13,41,22,35,23,23,22,25,18,33,17,21,22,25,15,36,23,32,10,30,16,38,31,28,20,22,14,30,14,26,10,35,14,44,7,31,14,34,12,31,13,33,18,32,12,24,9,24,13,22,8,17,17,20,18,17,16,15,13,23,20,27,23,43,15,44,11,32,19,37,13,26,14,32,15,31,8,24,22,22,14,21,15,26,14,22,15,42,18,25,8,22,9,19,9,17,21,18,25,29,18,25,17,16,12,20,29,15,21,8,21,8,14,19,5,24,8,16,5,9,13,9,24,13,33,24,25,22,16,20,17,21,14,25,22,18,23,7,33,14,20,11,25,21,24,21,19
25,8,21,13,27,11,19,2,24,7,27,9,18,13,34,9,23,12,14,11,2,12,1,15,6,11,6,7,16,10,17,17,26,14,29,26,26,19,21,11,31,25,33,20,23,29,19,22,15,24,18,21,25,15,27,18,22,46,29,59,25,60,42,38,48,44,37,46,23,37,22,44,27,41,16,25,25,28,32,29,37,13,27,16,17,29,22,34,26,27,17,34,10,30,10,30,19,33,15,35,14,41,23,22,9,39,16,46,14,33,16,36,19,37,16,44,8,22,10,27,22,25,23,28,25,27,18,21,21,32,23,26,21,26,20,33,24,40,29,51,20,33,7,38,8,42,9,54,6,55,15,25,18,48,21,34,20,32,20,25,15,25,20,20,28,15,19,29,18,39,20,37,12,24,21,40,27,18,20,29,19,43,11,17,15,47,18,44,13,28,13,30,13,37,19,33,11,22,18,30,14,18,5,15,8,20,19,18,17,17,18,23,8,27,25,38,16,44,17,38,21,36,11,32,10,29,11,35,11,27,10,21,14,25,11,17,31,22,3,26,20,31,14,33,9,28,6,15,12,26,19,28,21,25,12,31,13,22,15,14,12,8,13,5,22,14,9,23,4,17,11,21,12,12,21,15,26,16,26,35,15,28,18,18,14,21,17,23,20,15,31,13,35,12,23,15,28,18,29,21
13,25,15,29,14,21,7,22,4,19,10,18,14,17,8,22,9,19,10,7,10,1,23,5,16,3,12,2,8,21,22,28,16,22,16,22,17,26,9,25,21,30,22,25,27,23,30,19,30,17,25,24,18,22,20,15,32,21,45,26,58,33,45,38,39,38,37,32,38,19,37,23,51,16,27,17,20,28,22,44,21,38,11,29,21,21,36,29,31,26,34,12,51,10,43,12,25,19,37,6,40,15,30,15,29,18,49,22,51,12,33,13,46,10,35,15,28,11,28,13,22,24,21,35,29,19,20,18,35,21,30,15,31,20,33,14,38,22,38,29,44,9,39,11,37,14,50,11,54,17,40,16,55,16,52,26,39,18,27,11,18,13,18,27,26,28,23,24,41,18,42,19,46,15,46,22,45,25,27,25,30,28,29,17,38,21,37,21,38,18,32,19,33,18,35,14,35,11,32,19,29,17,17,14,20,14,23,13,17,25,22,14,21,13,35,23,38,21,49,17,39,15,37,8,30,9,42,6,35,10,32,9,17,10,16,25,19,11,28,13,18,11,36,11,29,11,14,7,29,13,28,15,18,12,37,8,27,13,22,14,14,10,7,8,7,19,15,7,17,8,15,14,24,14,14,24,18,14,31,13,34,13,32,22,28,11,22,23,20,27,12,29,11,30,20,20,9,28,20,21
20,23,31,17,24,12,27,3,24,9,17,9,24,3,16,7,16,11,12,17,8,20,2,22,11,15,3,10,7,18,26,20,22,25,14,12,28,15,30,16,30,22,21,28,35,22,20,34,18,25,19,23,20,23,22,29,12,25,15,36,23,44,32,35,30,40,28,42,22,32,21,41,25,29,18,20,27,16,39,14,57,12,38,14,27,29,18,40,28,31,12,41,27,58,12,30,19,27,12,46,6,29,21,35,17,26,25,53,27,40,19,50,10,31,17,27,12,31,16,19,25,16,43,24,24,22,24,33,23,24,21,38,16,29,9,48,9,39,27,34,15,52,12,41,8,35,13,43,26,43,21,59,18,67,29,46,15,29,11,22,8,16,22,22,20,30,31,30,15,50,17,42,23,63,20,48,31,50,29,21,31,22,30,29,21,35,33,36,26,31,22,37,25,40,16,44,14,38,18,32,24,28,26,19,26,22,10,20,18,22,23,21,7,22,20,36,19,40,12,48,19,40,12,36,6,28,4,47,8,25,10,38,10,11,17,18,12,21,14,14,12,25,11,29,10,10,9,29,6,24,8,25,10,29,10,33,19,35,9,18,11,16,9,10,19,17,15,9,5,18,13,18,13,21,9,20,15,19,4,31,13,34,11,37,21,29,17,23,27,6,23,13,28,15,19,10,27,12,17,14
19,27,17,34,11,24,7,24,6,18,12,22,3,18,4,19,9,12,16,6,16,14,19,8,17,13,8,8,11,15,22,23,25,14,23,13,12,31,11,29,15,26,24,17,26,36,22,19,22,15,22,19,24,22,41,18,21,9,20,14,36,25,26,24,40,21,35,21,36,22,37,24,34,20,25,24,14,29,13,43,11,42,17,24,33,21,42,19,35,21,33,25,39,32,29,16,23,19,36,16,35,15,37,18,29,17,35,25,29,35,35,15,43,22,17,15,38,13,20,36,21,37,17,33,22,34,26,31,33,26,33,22,32,15,35,13,42,9,28,20,36,9,54,5,32,11,37,20,43,31,50,21,49,24,57,22,44,11,25,5,18,9,27,18,27,25,38,18,34,19,40,13,55,24,41,32,38,32,31,30,16,31,23,26,30,28,29,36,30,21,31,23,51,18,47,15,45,30,36,26,23,24,19,27,12,16,18,13,23,19,32,8,22,18,28,21,39,18,40,12,34,8,53,9,34,3,41,5,29,5,31,11,35,10,25,14,18,22,15,10,21,12,22,7,25,7,22,10,28,11,24,11,36,8,36,17,34,14,30,7,18,11,10,11,19,17,21,11,15,9,14,13,27,19,26,15,25,7,24,2,22,11,29,23,30,21,24,22,16,26,9,30,9,18,10,29,14,31,7,19
26,13,30,13,24,6,22,2,18,15,14,6,21,1,17,7,10,12,6,11,11,8,16,19,12,7,15,10,16,20,17,18,19,19,13,12,16,9,35,13,30,20,19,27,24,16,15,27,13,26,13,26,17,40,25,34,7,17,9,20,22,29,11,31,13,27,24,38,23,43,21,37,24,26,19,12,24,15,31,11,34,14,49,40,23,43,15,32,16,41,36,44,29,30,23,20,18,32,24,33,12,43,13,30,10,30,17,37,32,23,27,40,25,21,19,24,9,26,23,25,44,23,26,15,28,19,33,38,41,29,31,27,18,31,21,32,13,35,17,24,16,32,6,40,8,39,17,31,29,38,17,46,24,45,12,50,18,23,15,31,8,37,15,29,18,35,23,34,22,26,22,47,16,39,28,37,29,23,21,27,37,20,21,25,31,27,29,31,24,29,20,42,25,48,9,32,21,36,29,27,17,17,30,13,20,21,10,22,14,26,11,22,16,18,21,34,16,37,15,34,11,39,6,45,4,41,6,36,9,30,8,32,11,33,11,31,20,18,11,16,12,23,11,27,5,43,10,35,16,21,18,34,9,34,12,32,18,27,7,23,7,17,12,11,6,26,16,24,15,17,14,27,22,22,24,31,10,20,13,23,6,17,20,27,22,32,25,27,24,9,29,10,27,10,35,12,36,16,30,8
9,34,15,22,5,16,2,19,5,14,6,12,6,21,4,13,10,6,11,11,11,16,15,14,14,18,10,21,19,18,19,25,20,22,9,13,13,22,14,23,24,25,34,16,23,23,20,14,35,21,24,8,33,23,39,14,23,5,25,16,25,9,34,12,35,13,30,28,39,22,44,23,29,24,18,14,16,28,18,35,16,43,26,47,35,15,34,20,39,28,43,34,44,24,31,17,29,16,34,11,40,12,33,13,29,12,43,22,42,36,35,31,30,24,20,13,23,15,18,31,35,30,13,18,4,31,34,29,36,51,24,21,31,26,28,10,36,16,40,14,29,14,27,13,43,18,40,24,38,22,46,21,48,19,38,13,21,16,38,15,29,11,46,19,33,23,47,24,31,18,19,21,45,13,44,26,32,24,29,21,31,26,20,27,26,30,27,27,23,26,37,16,44,15,32,14,23,21,30,14,22,24,18,33,22,20,19,10,35,14,15,12,10,13,17,14,40,12,35,12,39,13,39,4,30,9,33,14,31,21,24,12,35,17,33,15,19,14,15,13,18,16,27,13,39,13,49,14,32,14,25,13,30,16,30,17,24,16,25,7,21,7,8,4,19,11,29,15,23,13,22,21,32,33,24,18,29,11,25,14,18,23,16,17,34,25,25,29,15,22,10,27,8,34,10,48,17,40,11,29
25,12,40,10,20,4,17,4,11,3,16,7,17,5,13,6,13,6,12,8,13,11,9,21,15,12,22,20,25,22,22,23,29,18,14,9,13,18,16,21,16,34,15,29,16,24,17,33,25,36,20,37,16,33,17,27,12,33,4,33,12,32,11,38,22,27,21,24,22,39,27,38,19,18,22,15,28,22,33,20,42,20,44,31,29,38,19,34,29,34,33,34,28,41,11,30,14,26,12,47,16,31,15,33,16,45,26,42,35,50,35,36,29,25,23,31,26,15,19,30,30,22,23,5,29,11,28,40,32,29,32,27,24,27,17,30,8,43,11,25,13,34,20,32,20,32,26,42,27,41,21,56,22,45,18,31,10,37,11,34,10,40,10,43,18,56,24,39,23,24,9,34,12,55,13,38,20,37,16,30,17,36,23,25,25,30,30,37,28,24,21,41,18,28,17,23,18,31,13,24,21,17,22,26,27,18,17,29,13,26,9,9,13,9,16,35,6,35,13,30,16,45,4,32,9,33,22,21,23,27,14,29,18,35,13,25,24,30,21,21,16,23,14,32,14,53,14,36,13,21,13,29,23,33,24,32,17,17,10,24,7,14,5,9,7,18,9,27,10,26,17,23,28,37,25,35,10,27,6,24,20,25,13,20,24,21,34,20,29,10,23,7,28,10,49,11,43,14,35,7
12,27,8,30,12,21,9,17,1,15,3,18,2,15,3,13,7,14,6,15,2,10,16,11,20,24,12,24,33,20,18,29,28,18,15,13,13,10,18,13,36,16,32,11,38,15,38,19,44,19,48,18,40,13,19,13,28,8,35,5,35,9,31,23,28,20,24,21,30,22,29,21,24,12,13,30,19,34,19,38,20,45,25,36,41,25,30,27,30,34,21,22,30,20,34,10,31,12,35,17,40,27,43,22,26,27,48,25,52,41,53,34,25,37,27,35,25,30,21,27,28,37,14,32,5,41,20,28,30,25,18,25,21,19,26,9,29,15,27,13,38,15,37,23,25,23,49,32,41,21,42,28,38,23,43,10,35,11,42,7,37,12,61,9,55,12,50,29,41,9,30,7,45,10,45,14,35,13,27,7,32,13,43,15,25,21,41,19,41,33,29,21,28,26,28,17,32,15,28,10,15,22,21,19,24,25,29,10,32,17,17,11,12,20,16,13,45,15,29,16,32,5,43,8,33,17,29,22,25,13,32,14,31,18,41,21,30,34,40,22,26,18,34,19,37,5,53,21,29,16,31,20,32,27,22,17,30,15,20,11,20,6,10,8,15,4,22,7,20,12,25,15,33,23,50,8,26,9,21,6,32,14,19,19,16,30,17,30,14,33,11,25,10,39,7,40,8,29,16,31
36,10,27,15,31,4,23,3,15,0,9,0,17,1,17,6,20,11,14,5,10,9,7,16,19,15,31,40,21,28,26,27,22,24,16,7,8,19,7,25,14,40,21,39,16,37,17,49,15,47,14,34,11,30,13,18,4,32,6,35,10,27,9,38,17,35,15,21,19,33,14,22,18,18,11,18,23,12,38,19,48,24,30,33,27,28,22,25,26,15,31,32,24,37,13,36,16,34,11,40,24,41,36,42,25,43,21,48,33,54,40,42,38,26,50,21,45,27,29,20,44,21,45,11,34,18,37,13,25,16,21,15,24,26,13,17,9,31,21,38,17,41,21,34,17,45,33,50,22,32,28,33,15,38,16,38,11,31,12,50,10,54,17,56,7,54,18,47,18,35,4,37,15,41,11,39,15,36,6,29,10,39,16,31,20,35,13,44,20,34,20,39,25,27,25,23,21,35,7,23,8,21,22,23,27,26,13,34,17,26,21,16,19,13,26,32,19,35,12,30,14,39,5,42,5,41,18,30,16,33,16,38,20,37,27,30,28,47,24,31,23,48,23,34,16,58,21,46,19,31,25,30,25,29,28,25,25,27,12,13,9,22,8,17,4,28,7,15,11,17,21,37,14,45,11,41,7,26,11,34,5,26,16,22,24,16,31,15,30,9,30,11,33,5,34,5,31,12,29,14
12,34,13,31,12,33,2,17,0,15,0,13,0,16,1,15,8,11,7,7,14,3,5,15,15,21,45,24,25,25,33,20,34,15,12,9,11,7,25,11,31,19,35,17,38,10,38,14,36,9,26,8,35,23,26,7,29,6,31,4,38,8,34,10,33,7,24,14,23,9,33,14,20,15,19,12,17,23,12,25,19,37,22,26,22,24,15,17,17,33,21,37,43,25,30,21,44,22,36,17,57,31,43,39,55,32,42,37,51,44,46,30,30,42,17,61,27,43,24,34,20,50,14,34,30,36,12,32,13,30,12,23,24,19,22,16,18,13,42,19,37,30,32,25,42,31,51,40,30,26,30,21,36,14,38,8,29,15,38,10,33,17,54,17,40,12,55,19,41,7,35,23,24,13,45,15,37,7,30,14,29,17,42,19,30,19,34,14,33,17,35,19,30,22,14,26,17,17,31,8,23,13,18,27,31,15,22,20,27,16,18,26,10,16,26,20,28,15,23,15,32,5,45,7,50,17,37,14,39,13,46,23,41,28,29,31,28,27,33,15,35,21,49,18,48,18,57,26,45,18,23,29,28,40,34,44,27,20,15,6,24,5,27,5,23,8,21,10,9,15,24,21,39,8,50,23,42,10,40,11,31,6,32,17,19,28,24,24,12,40,10,24,6,30,4,33,8,35,13,32
